,1BathRoomWater,timestamp
6,NOT_PRESENT,2022-09-12 22:13:41.510000+02:00
7,PRESENT,2022-09-12 22:20:26.975000+02:00
8,NOT_PRESENT,2022-09-12 22:20:47.828000+02:00
9,PRESENT,2022-09-13 06:40:00.911000+02:00
10,NOT_PRESENT,2022-09-13 06:41:14.072000+02:00
11,PRESENT,2022-09-13 06:43:53.843000+02:00
12,NOT_PRESENT,2022-09-13 06:47:18.651000+02:00
13,PRESENT,2022-09-13 06:52:16.543000+02:00
14,NOT_PRESENT,2022-09-13 06:52:39.420000+02:00
15,PRESENT,2022-09-13 15:03:10.643000+02:00
16,NOT_PRESENT,2022-09-13 15:16:14.057000+02:00
17,PRESENT,2022-09-13 15:16:48.610000+02:00
18,NOT_PRESENT,2022-09-13 15:18:28.190000+02:00
19,PRESENT,2022-09-13 15:19:17.708000+02:00
20,NOT_PRESENT,2022-09-13 15:21:37.317000+02:00
21,PRESENT,2022-09-13 15:41:16.964000+02:00
22,NOT_PRESENT,2022-09-13 15:47:35.165000+02:00
23,PRESENT,2022-09-13 16:27:07.519000+02:00
24,NOT_PRESENT,2022-09-13 19:22:26.087000+02:00
25,PRESENT,2022-09-13 19:24:33.799000+02:00
26,NOT_PRESENT,2022-09-13 19:24:49.557000+02:00
27,PRESENT,2022-09-13 19:26:59.733000+02:00
0,NOT_PRESENT,2022-09-14 06:22:21.474000+02:00
1,PRESENT,2022-09-14 06:30:44.929000+02:00
2,NOT_PRESENT,2022-09-14 12:18:31.506000+02:00
3,PRESENT,2022-09-14 15:11:39.780000+02:00
4,NOT_PRESENT,2022-09-14 16:29:11.375000+02:00
5,PRESENT,2022-09-14 16:41:16.385000+02:00
0,NOT_PRESENT,2022-09-14 22:57:47.859000+02:00
1,PRESENT,2022-09-15 06:41:45.573000+02:00
2,NOT_PRESENT,2022-09-15 06:46:55.570000+02:00
3,PRESENT,2022-09-15 08:01:20.888000+02:00
4,NOT_PRESENT,2022-09-15 09:35:13.557000+02:00
5,PRESENT,2022-09-15 16:02:34.403000+02:00
6,NOT_PRESENT,2022-09-15 19:34:29.397000+02:00
7,PRESENT,2022-09-15 20:08:28.249000+02:00
0,NOT_PRESENT,2022-09-16 00:07:30.004000+02:00
1,PRESENT,2022-09-16 06:39:43.805000+02:00
2,NOT_PRESENT,2022-09-16 08:01:04.063000+02:00
3,PRESENT,2022-09-16 08:35:10.711000+02:00
4,NOT_PRESENT,2022-09-16 13:26:56.673000+02:00
5,PRESENT,2022-09-16 14:06:02.089000+02:00
0,NOT_PRESENT,2022-09-16 23:14:27.127000+02:00
1,PRESENT,2022-09-17 09:05:32.091000+02:00
2,NOT_PRESENT,2022-09-17 09:06:04.048000+02:00
3,PRESENT,2022-09-17 09:22:44.825000+02:00
4,NOT_PRESENT,2022-09-17 09:22:56.051000+02:00
5,PRESENT,2022-09-17 09:23:32.857000+02:00
6,NOT_PRESENT,2022-09-17 13:10:20.013000+02:00
7,PRESENT,2022-09-17 13:10:26.032000+02:00
8,NOT_PRESENT,2022-09-17 13:10:39.309000+02:00
9,PRESENT,2022-09-17 13:10:44.222000+02:00
10,NOT_PRESENT,2022-09-17 13:10:55.041000+02:00
11,PRESENT,2022-09-17 13:11:15.267000+02:00
12,NOT_PRESENT,2022-09-17 13:11:54.442000+02:00
13,PRESENT,2022-09-17 13:12:47.069000+02:00
14,NOT_PRESENT,2022-09-17 13:34:23.622000+02:00
15,PRESENT,2022-09-17 13:34:48.093000+02:00
16,NOT_PRESENT,2022-09-17 13:34:51.002000+02:00
17,PRESENT,2022-09-17 13:35:04.862000+02:00
18,NOT_PRESENT,2022-09-17 13:40:27.922000+02:00
19,PRESENT,2022-09-17 13:40:33.730000+02:00
20,NOT_PRESENT,2022-09-17 13:43:48.965000+02:00
21,PRESENT,2022-09-17 13:44:01.488000+02:00
22,NOT_PRESENT,2022-09-17 13:44:02.814000+02:00
23,PRESENT,2022-09-17 13:44:07.948000+02:00
24,NOT_PRESENT,2022-09-17 13:44:13.783000+02:00
25,PRESENT,2022-09-17 13:44:21.361000+02:00
26,NOT_PRESENT,2022-09-17 13:44:29.207000+02:00
27,PRESENT,2022-09-17 13:44:55.446000+02:00
28,NOT_PRESENT,2022-09-17 13:47:41.894000+02:00
29,PRESENT,2022-09-17 13:48:19.846000+02:00
30,NOT_PRESENT,2022-09-17 13:48:39.788000+02:00
31,PRESENT,2022-09-17 13:49:27.771000+02:00
32,NOT_PRESENT,2022-09-17 13:49:30.439000+02:00
33,PRESENT,2022-09-17 13:49:49.483000+02:00
34,NOT_PRESENT,2022-09-17 13:52:20.696000+02:00
35,PRESENT,2022-09-17 13:52:31.876000+02:00
36,NOT_PRESENT,2022-09-17 13:52:48.071000+02:00
37,PRESENT,2022-09-17 13:53:10.231000+02:00
38,NOT_PRESENT,2022-09-17 13:53:17.166000+02:00
39,PRESENT,2022-09-17 13:53:43.164000+02:00
40,NOT_PRESENT,2022-09-17 13:54:58.176000+02:00
41,PRESENT,2022-09-17 13:56:46.727000+02:00
42,NOT_PRESENT,2022-09-17 13:57:48.407000+02:00
43,PRESENT,2022-09-17 13:58:28.321000+02:00
44,NOT_PRESENT,2022-09-17 13:58:52.335000+02:00
45,PRESENT,2022-09-17 13:59:40.121000+02:00
46,NOT_PRESENT,2022-09-17 13:59:49.984000+02:00
47,PRESENT,2022-09-17 14:00:32.347000+02:00
48,NOT_PRESENT,2022-09-17 14:01:37.535000+02:00
49,PRESENT,2022-09-17 14:02:37.099000+02:00
50,NOT_PRESENT,2022-09-17 14:02:50.326000+02:00
51,PRESENT,2022-09-17 14:04:01.638000+02:00
52,NOT_PRESENT,2022-09-17 14:04:20.959000+02:00
53,PRESENT,2022-09-17 14:04:45.367000+02:00
54,NOT_PRESENT,2022-09-17 14:04:56.147000+02:00
0,PRESENT,2022-09-18 06:49:44.138000+02:00
1,NOT_PRESENT,2022-09-18 07:36:58.489000+02:00
2,PRESENT,2022-09-18 10:21:15.294000+02:00
3,NOT_PRESENT,2022-09-18 13:29:19.938000+02:00
4,PRESENT,2022-09-18 13:29:40.220000+02:00
5,NOT_PRESENT,2022-09-18 13:31:18.195000+02:00
6,PRESENT,2022-09-18 13:31:33.255000+02:00
7,NOT_PRESENT,2022-09-18 13:31:59.882000+02:00
8,PRESENT,2022-09-18 13:32:45.692000+02:00
9,NOT_PRESENT,2022-09-18 13:33:43.985000+02:00
10,PRESENT,2022-09-18 13:34:01.163000+02:00
11,NOT_PRESENT,2022-09-18 13:34:08.385000+02:00
12,PRESENT,2022-09-18 13:43:43.526000+02:00
13,NOT_PRESENT,2022-09-18 17:10:42.128000+02:00
14,PRESENT,2022-09-18 17:11:15.161000+02:00
15,NOT_PRESENT,2022-09-18 17:11:50.913000+02:00
16,PRESENT,2022-09-18 17:11:59.181000+02:00
17,NOT_PRESENT,2022-09-18 17:12:18.296000+02:00
18,PRESENT,2022-09-18 17:12:23.630000+02:00
19,NOT_PRESENT,2022-09-18 17:20:17.911000+02:00
20,PRESENT,2022-09-18 17:20:23.248000+02:00
21,NOT_PRESENT,2022-09-18 17:21:45.518000+02:00
22,PRESENT,2022-09-18 17:22:03.454000+02:00
23,NOT_PRESENT,2022-09-18 17:22:50.890000+02:00
24,PRESENT,2022-09-18 17:23:31.378000+02:00
25,NOT_PRESENT,2022-09-18 17:23:52.942000+02:00
26,PRESENT,2022-09-18 17:24:02.123000+02:00
27,NOT_PRESENT,2022-09-18 17:24:05.711000+02:00
28,PRESENT,2022-09-18 18:46:06.310000+02:00
29,NOT_PRESENT,2022-09-18 21:06:01.204000+02:00
30,PRESENT,2022-09-18 21:06:08.569000+02:00
31,NOT_PRESENT,2022-09-18 21:09:26.260000+02:00
32,PRESENT,2022-09-18 21:09:33.431000+02:00
33,NOT_PRESENT,2022-09-18 21:10:03.216000+02:00
34,PRESENT,2022-09-18 21:10:28.587000+02:00
0,NOT_PRESENT,2022-09-18 21:28:28.510000+02:00
1,PRESENT,2022-09-18 21:28:40.837000+02:00
2,NOT_PRESENT,2022-09-18 21:38:13.785000+02:00
3,PRESENT,2022-09-18 21:38:42.769000+02:00
4,NOT_PRESENT,2022-09-18 21:43:52.997000+02:00
5,PRESENT,2022-09-18 21:44:23.574000+02:00
6,NOT_PRESENT,2022-09-18 21:50:45.731000+02:00
7,PRESENT,2022-09-18 21:50:56.709000+02:00
8,NOT_PRESENT,2022-09-18 21:51:09.305000+02:00
9,PRESENT,2022-09-18 21:51:25.913000+02:00
10,NOT_PRESENT,2022-09-18 21:53:07.012000+02:00
11,PRESENT,2022-09-18 21:53:18.662000+02:00
12,NOT_PRESENT,2022-09-18 21:55:10.082000+02:00
13,PRESENT,2022-09-18 21:55:23.990000+02:00
14,NOT_PRESENT,2022-09-18 21:56:47.390000+02:00
15,PRESENT,2022-09-18 21:57:30.811000+02:00
16,NOT_PRESENT,2022-09-18 21:58:25.974000+02:00
17,PRESENT,2022-09-18 21:58:50.231000+02:00
18,NOT_PRESENT,2022-09-18 21:59:35.466000+02:00
19,PRESENT,2022-09-19 07:13:07.772000+02:00
20,NOT_PRESENT,2022-09-19 08:51:34.118000+02:00
21,PRESENT,2022-09-19 08:51:39.720000+02:00
22,NOT_PRESENT,2022-09-19 08:53:14.102000+02:00
23,PRESENT,2022-09-19 08:53:17.433000+02:00
24,NOT_PRESENT,2022-09-19 08:54:14.191000+02:00
25,PRESENT,2022-09-19 08:54:48.976000+02:00
26,NOT_PRESENT,2022-09-19 08:54:50.312000+02:00
27,PRESENT,2022-09-19 08:54:59.966000+02:00
28,NOT_PRESENT,2022-09-19 08:55:02.895000+02:00
29,PRESENT,2022-09-19 08:55:08.249000+02:00
30,NOT_PRESENT,2022-09-19 08:55:10.503000+02:00
31,PRESENT,2022-09-19 08:55:15.857000+02:00
32,NOT_PRESENT,2022-09-19 08:55:41.921000+02:00
33,PRESENT,2022-09-19 08:56:02.202000+02:00
34,NOT_PRESENT,2022-09-19 08:56:15.320000+02:00
35,PRESENT,2022-09-19 08:56:29.270000+02:00
36,NOT_PRESENT,2022-09-19 08:56:41.523000+02:00
37,PRESENT,2022-09-19 08:56:47.121000+02:00
38,NOT_PRESENT,2022-09-19 08:56:50.483000+02:00
39,PRESENT,2022-09-19 08:57:03.997000+02:00
40,NOT_PRESENT,2022-09-19 08:57:09.196000+02:00
41,PRESENT,2022-09-19 08:57:28.115000+02:00
42,NOT_PRESENT,2022-09-19 08:58:12.045000+02:00
43,PRESENT,2022-09-19 08:58:20.588000+02:00
44,NOT_PRESENT,2022-09-19 08:58:29.599000+02:00
45,PRESENT,2022-09-19 08:58:38.141000+02:00
46,NOT_PRESENT,2022-09-19 08:59:35.791000+02:00
47,PRESENT,2022-09-19 08:59:44.337000+02:00
48,NOT_PRESENT,2022-09-19 08:59:49.536000+02:00
49,PRESENT,2022-09-19 09:00:01.455000+02:00
50,NOT_PRESENT,2022-09-19 09:00:48.826000+02:00
51,PRESENT,2022-09-19 09:00:54.190000+02:00
52,NOT_PRESENT,2022-09-19 09:01:35.044000+02:00
53,PRESENT,2022-09-19 09:01:51.015000+02:00
54,NOT_PRESENT,2022-09-19 09:02:05.480000+02:00
55,PRESENT,2022-09-19 09:02:16.044000+02:00
56,NOT_PRESENT,2022-09-19 09:02:55.890000+02:00
57,PRESENT,2022-09-19 09:03:03.755000+02:00
58,NOT_PRESENT,2022-09-19 09:03:35.899000+02:00
59,PRESENT,2022-09-19 09:03:42.824000+02:00
60,NOT_PRESENT,2022-09-19 09:03:57.293000+02:00
61,PRESENT,2022-09-19 09:05:03.464000+02:00
62,NOT_PRESENT,2022-09-19 09:05:09.334000+02:00
63,PRESENT,2022-09-19 09:05:12.661000+02:00
64,NOT_PRESENT,2022-09-19 09:05:20.365000+02:00
65,PRESENT,2022-09-19 09:05:32.765000+02:00
66,NOT_PRESENT,2022-09-19 09:05:36.368000+02:00
67,PRESENT,2022-09-19 09:05:43.069000+02:00
68,NOT_PRESENT,2022-09-19 09:06:09.054000+02:00
69,PRESENT,2022-09-19 09:06:26.611000+02:00
70,NOT_PRESENT,2022-09-19 09:06:41.304000+02:00
71,PRESENT,2022-09-19 09:06:48.682000+02:00
72,NOT_PRESENT,2022-09-19 09:07:19.154000+02:00
73,PRESENT,2022-09-19 09:07:44.628000+02:00
74,NOT_PRESENT,2022-09-19 09:08:54.252000+02:00
75,PRESENT,2022-09-19 09:09:04.141000+02:00
76,NOT_PRESENT,2022-09-19 09:09:47.606000+02:00
77,PRESENT,2022-09-19 09:10:41.302000+02:00
78,NOT_PRESENT,2022-09-19 09:11:05.261000+02:00
79,PRESENT,2022-09-19 09:11:13.746000+02:00
80,NOT_PRESENT,2022-09-19 09:11:15.755000+02:00
81,PRESENT,2022-09-19 09:11:38.714000+02:00
82,NOT_PRESENT,2022-09-19 09:11:41.639000+02:00
83,PRESENT,2022-09-19 09:11:49.690000+02:00
84,NOT_PRESENT,2022-09-19 09:11:51.024000+02:00
85,PRESENT,2022-09-19 09:12:38.726000+02:00
86,NOT_PRESENT,2022-09-19 09:12:42.326000+02:00
87,PRESENT,2022-09-19 09:12:51.967000+02:00
88,NOT_PRESENT,2022-09-19 09:12:53.302000+02:00
89,PRESENT,2022-09-19 09:13:14.519000+02:00
90,NOT_PRESENT,2022-09-19 09:13:28.294000+02:00
91,PRESENT,2022-09-19 09:14:09.142000+02:00
92,NOT_PRESENT,2022-09-19 09:14:22.919000+02:00
93,PRESENT,2022-09-19 09:14:32.560000+02:00
94,NOT_PRESENT,2022-09-19 09:14:35.244000+02:00
95,PRESENT,2022-09-19 09:15:22.597000+02:00
96,NOT_PRESENT,2022-09-19 09:15:27.355000+02:00
97,PRESENT,2022-09-19 09:15:32.946000+02:00
98,NOT_PRESENT,2022-09-19 09:15:40.838000+02:00
99,PRESENT,2022-09-19 09:16:10.001000+02:00
100,NOT_PRESENT,2022-09-19 09:16:24.454000+02:00
101,PRESENT,2022-09-19 09:17:07.041000+02:00
102,NOT_PRESENT,2022-09-19 09:17:24.912000+02:00
103,PRESENT,2022-09-19 09:17:32.529000+02:00
104,NOT_PRESENT,2022-09-19 09:17:39.746000+02:00
105,PRESENT,2022-09-19 09:17:52.135000+02:00
106,NOT_PRESENT,2022-09-19 09:18:22.257000+02:00
107,PRESENT,2022-09-19 09:19:58.282000+02:00
108,NOT_PRESENT,2022-09-19 09:19:59.616000+02:00
109,PRESENT,2022-09-19 09:20:14.226000+02:00
110,NOT_PRESENT,2022-09-19 09:20:34.310000+02:00
111,PRESENT,2022-09-19 09:20:44.193000+02:00
112,NOT_PRESENT,2022-09-19 09:20:50.731000+02:00
113,PRESENT,2022-09-19 09:20:59.524000+02:00
114,NOT_PRESENT,2022-09-19 09:21:06.487000+02:00
115,PRESENT,2022-09-19 09:21:56.326000+02:00
116,NOT_PRESENT,2022-09-19 09:22:09.850000+02:00
117,PRESENT,2022-09-19 09:23:52.641000+02:00
118,NOT_PRESENT,2022-09-19 09:23:58.508000+02:00
119,PRESENT,2022-09-19 09:24:24.692000+02:00
120,NOT_PRESENT,2022-09-19 09:24:26.700000+02:00
0,PRESENT,2022-09-20 08:18:50.075000+02:00
1,NOT_PRESENT,2022-09-20 09:47:31.024000+02:00
2,PRESENT,2022-09-20 09:47:35.703000+02:00
3,NOT_PRESENT,2022-09-20 09:49:51.683000+02:00
4,PRESENT,2022-09-20 09:50:07.220000+02:00
5,NOT_PRESENT,2022-09-20 09:50:11.254000+02:00
6,PRESENT,2022-09-20 09:50:38.512000+02:00
7,NOT_PRESENT,2022-09-20 09:51:01.079000+02:00
8,PRESENT,2022-09-20 09:51:13.674000+02:00
9,NOT_PRESENT,2022-09-20 09:51:17.278000+02:00
10,PRESENT,2022-09-20 09:51:24.222000+02:00
11,NOT_PRESENT,2022-09-20 09:51:27.392000+02:00
12,PRESENT,2022-09-20 09:51:32.309000+02:00
13,NOT_PRESENT,2022-09-20 09:53:10.445000+02:00
14,PRESENT,2022-09-20 09:53:41.336000+02:00
15,NOT_PRESENT,2022-09-20 09:53:49.235000+02:00
16,PRESENT,2022-09-20 09:54:23.079000+02:00
17,NOT_PRESENT,2022-09-20 09:54:24.409000+02:00
18,PRESENT,2022-09-20 09:55:35.683000+02:00
19,NOT_PRESENT,2022-09-20 09:55:38.604000+02:00
20,PRESENT,2022-09-20 09:55:43.958000+02:00
21,NOT_PRESENT,2022-09-20 09:55:50.679000+02:00
22,PRESENT,2022-09-20 09:58:12.773000+02:00
23,NOT_PRESENT,2022-09-20 09:58:14.783000+02:00
24,PRESENT,2022-09-20 09:59:04.680000+02:00
25,NOT_PRESENT,2022-09-20 09:59:12.577000+02:00
26,PRESENT,2022-09-20 09:59:29.027000+02:00
27,NOT_PRESENT,2022-09-20 09:59:30.361000+02:00
28,PRESENT,2022-09-20 10:01:19.552000+02:00
29,NOT_PRESENT,2022-09-20 10:02:00.283000+02:00
0,PRESENT,2022-09-21 09:42:04.338000+02:00
1,NOT_PRESENT,2022-09-21 09:43:48.376000+02:00
2,PRESENT,2022-09-21 09:43:56.678000+02:00
3,NOT_PRESENT,2022-09-21 10:42:48.432000+02:00
4,PRESENT,2022-09-21 10:42:51.080000+02:00
5,NOT_PRESENT,2022-09-21 10:43:24.009000+02:00
6,PRESENT,2022-09-21 10:43:28.014000+02:00
7,NOT_PRESENT,2022-09-21 10:43:40.788000+02:00
8,PRESENT,2022-09-21 10:43:48.639000+02:00
9,NOT_PRESENT,2022-09-21 10:45:10.501000+02:00
10,PRESENT,2022-09-21 10:45:14.497000+02:00
11,NOT_PRESENT,2022-09-21 10:45:26.717000+02:00
12,PRESENT,2022-09-21 10:45:31.631000+02:00
13,NOT_PRESENT,2022-09-21 10:47:02.707000+02:00
14,PRESENT,2022-09-21 10:47:07.137000+02:00
15,NOT_PRESENT,2022-09-21 10:48:12.939000+02:00
16,PRESENT,2022-09-21 10:48:18.960000+02:00
17,NOT_PRESENT,2022-09-21 10:48:30.119000+02:00
18,PRESENT,2022-09-21 10:48:44.952000+02:00
19,NOT_PRESENT,2022-09-21 10:49:04.341000+02:00
20,PRESENT,2022-09-21 10:49:07.662000+02:00
21,NOT_PRESENT,2022-09-21 10:51:39.893000+02:00
22,PRESENT,2022-09-21 10:51:47.017000+02:00
23,NOT_PRESENT,2022-09-21 10:51:53.795000+02:00
24,PRESENT,2022-09-21 10:51:57.792000+02:00
25,NOT_PRESENT,2022-09-21 10:52:30.913000+02:00
26,PRESENT,2022-09-21 10:52:34.234000+02:00
27,NOT_PRESENT,2022-09-21 10:53:13.187000+02:00
28,PRESENT,2022-09-21 10:53:24.460000+02:00
29,NOT_PRESENT,2022-09-21 10:54:15.051000+02:00
30,PRESENT,2022-09-21 10:54:22.229000+02:00
31,NOT_PRESENT,2022-09-21 10:56:54.267000+02:00
32,PRESENT,2022-09-21 10:56:59.179000+02:00
33,NOT_PRESENT,2022-09-21 10:57:10.052000+02:00
34,PRESENT,2022-09-21 10:57:16.073000+02:00
35,NOT_PRESENT,2022-09-21 10:57:44.237000+02:00
36,PRESENT,2022-09-21 10:57:50.255000+02:00
37,NOT_PRESENT,2022-09-21 11:02:15.744000+02:00
38,PRESENT,2022-09-21 11:02:26.779000+02:00
39,NOT_PRESENT,2022-09-21 11:03:34.379000+02:00
40,PRESENT,2022-09-21 11:03:42.232000+02:00
41,NOT_PRESENT,2022-09-21 11:04:03.515000+02:00
42,PRESENT,2022-09-21 11:04:06.837000+02:00
43,NOT_PRESENT,2022-09-21 11:04:46.424000+02:00
44,PRESENT,2022-09-21 11:04:50.421000+02:00
45,NOT_PRESENT,2022-09-21 11:05:03.076000+02:00
46,PRESENT,2022-09-21 11:05:13.622000+02:00
47,NOT_PRESENT,2022-09-21 11:06:29.786000+02:00
48,PRESENT,2022-09-21 11:06:42.359000+02:00
49,NOT_PRESENT,2022-09-21 11:06:48.220000+02:00
50,PRESENT,2022-09-21 11:06:57.420000+02:00
51,NOT_PRESENT,2022-09-21 11:07:23.559000+02:00
52,PRESENT,2022-09-21 11:07:52.131000+02:00
53,NOT_PRESENT,2022-09-21 11:08:37.076000+02:00
54,PRESENT,2022-09-21 11:08:58.715000+02:00
55,NOT_PRESENT,2022-09-21 11:09:17.204000+02:00
56,PRESENT,2022-09-21 11:09:34.805000+02:00
57,NOT_PRESENT,2022-09-21 11:10:02.052000+02:00
58,PRESENT,2022-09-21 11:10:06.049000+02:00
59,NOT_PRESENT,2022-09-21 11:10:31.275000+02:00
60,PRESENT,2022-09-21 11:10:42.933000+02:00
61,NOT_PRESENT,2022-09-21 11:11:26.767000+02:00
62,PRESENT,2022-09-21 11:11:35.052000+02:00
63,NOT_PRESENT,2022-09-21 11:11:37.300000+02:00
64,PRESENT,2022-09-21 11:11:44.476000+02:00
65,NOT_PRESENT,2022-09-21 11:12:46.661000+02:00
66,PRESENT,2022-09-21 11:13:02.614000+02:00
67,NOT_PRESENT,2022-09-21 11:13:07.126000+02:00
68,PRESENT,2022-09-21 11:13:49.903000+02:00
69,NOT_PRESENT,2022-09-21 11:13:56.438000+02:00
70,PRESENT,2022-09-21 11:14:04.047000+02:00
71,NOT_PRESENT,2022-09-21 11:14:17.562000+02:00
72,PRESENT,2022-09-21 11:14:33.071000+02:00
73,NOT_PRESENT,2022-09-21 11:15:18.193000+02:00
74,PRESENT,2022-09-21 11:15:33.941000+02:00
75,NOT_PRESENT,2022-09-21 11:15:38.451000+02:00
76,PRESENT,2022-09-21 11:16:08.165000+02:00
77,NOT_PRESENT,2022-09-21 11:16:19.578000+02:00
78,PRESENT,2022-09-21 11:16:41.153000+02:00
79,NOT_PRESENT,2022-09-21 11:17:02.084000+02:00
80,PRESENT,2022-09-21 11:17:46.303000+02:00
81,NOT_PRESENT,2022-09-21 11:18:01.410000+02:00
82,PRESENT,2022-09-21 11:18:52.120000+02:00
83,NOT_PRESENT,2022-09-21 11:18:56.629000+02:00
84,PRESENT,2022-09-21 11:19:13.481000+02:00
85,NOT_PRESENT,2022-09-21 11:19:31.041000+02:00
86,PRESENT,2022-09-21 11:19:44.954000+02:00
87,NOT_PRESENT,2022-09-21 11:20:00.732000+02:00
88,PRESENT,2022-09-21 11:20:29.048000+02:00
89,NOT_PRESENT,2022-09-21 11:20:37.280000+02:00
90,PRESENT,2022-09-21 11:21:18.014000+02:00
91,NOT_PRESENT,2022-09-21 11:21:27.915000+02:00
92,PRESENT,2022-09-21 11:22:31.495000+02:00
93,NOT_PRESENT,2022-09-21 11:22:41.206000+02:00
94,PRESENT,2022-09-21 11:22:52.908000+02:00
95,NOT_PRESENT,2022-09-21 11:22:54.243000+02:00
96,PRESENT,2022-09-21 11:24:23.521000+02:00
97,NOT_PRESENT,2022-09-21 11:24:29.810000+02:00
98,PRESENT,2022-09-21 11:24:51.351000+02:00
99,NOT_PRESENT,2022-09-21 11:25:03.134000+02:00
100,PRESENT,2022-09-21 11:27:25.683000+02:00
101,NOT_PRESENT,2022-09-21 11:27:27.716000+02:00
0,PRESENT,2022-09-22 06:55:40.523000+02:00
1,NOT_PRESENT,2022-09-22 07:19:15.836000+02:00
0,PRESENT,2022-09-23 09:20:13.873000+02:00
0,NOT_PRESENT,2022-09-23 21:28:53.820000+02:00
0,PRESENT,2022-09-25 18:33:57.423000+02:00
1,NOT_PRESENT,2022-09-25 18:48:06.935000+02:00
2,PRESENT,2022-09-25 19:06:26.490000+02:00
3,NOT_PRESENT,2022-09-25 19:08:08.267000+02:00
0,PRESENT,2022-09-26 08:49:57.560000+02:00
1,NOT_PRESENT,2022-09-26 16:08:10.680000+02:00
2,PRESENT,2022-09-26 16:12:22.039000+02:00
3,NOT_PRESENT,2022-09-26 16:34:36.565000+02:00
0,PRESENT,2022-09-27 07:05:33.889000+02:00
1,NOT_PRESENT,2022-09-27 11:50:25.792000+02:00
0,PRESENT,2022-09-28 12:09:38.478000+02:00
1,NOT_PRESENT,2022-09-28 12:19:35.350000+02:00
0,PRESENT,2022-09-30 06:57:42.728000+02:00
1,NOT_PRESENT,2022-09-30 06:57:52.886000+02:00
2,PRESENT,2022-09-30 06:57:56.885000+02:00
3,NOT_PRESENT,2022-09-30 06:59:45.413000+02:00
4,PRESENT,2022-09-30 07:21:11.314000+02:00
5,NOT_PRESENT,2022-09-30 09:15:04.813000+02:00
6,PRESENT,2022-09-30 09:16:53.382000+02:00
7,NOT_PRESENT,2022-09-30 09:21:53.540000+02:00
0,PRESENT,2022-10-02 09:05:19.404000+02:00
1,NOT_PRESENT,2022-10-02 09:05:27.436000+02:00
0,PRESENT,2022-10-03 06:41:23.257000+02:00
1,NOT_PRESENT,2022-10-03 07:52:01.190000+02:00
0,PRESENT,2022-10-04 08:26:31.605000+02:00
1,NOT_PRESENT,2022-10-04 09:08:06.097000+02:00
2,PRESENT,2022-10-04 09:08:10.107000+02:00
3,NOT_PRESENT,2022-10-04 09:08:15.986000+02:00
4,PRESENT,2022-10-04 09:08:27.003000+02:00
5,NOT_PRESENT,2022-10-04 09:09:29.546000+02:00
6,PRESENT,2022-10-04 09:09:34.473000+02:00
7,NOT_PRESENT,2022-10-04 09:10:13.381000+02:00
8,PRESENT,2022-10-04 09:10:20.696000+02:00
9,NOT_PRESENT,2022-10-04 09:10:22.033000+02:00
10,PRESENT,2022-10-04 09:10:31.502000+02:00
11,NOT_PRESENT,2022-10-04 09:10:33.514000+02:00
12,PRESENT,2022-10-04 09:11:02.472000+02:00
13,NOT_PRESENT,2022-10-04 09:11:11.062000+02:00
14,PRESENT,2022-10-04 09:11:37.517000+02:00
15,NOT_PRESENT,2022-10-04 09:11:41.372000+02:00
16,PRESENT,2022-10-04 09:11:48.569000+02:00
17,NOT_PRESENT,2022-10-04 09:12:09.196000+02:00
18,PRESENT,2022-10-04 09:12:23.842000+02:00
19,NOT_PRESENT,2022-10-04 09:12:37.458000+02:00
20,PRESENT,2022-10-04 09:12:47.605000+02:00
21,NOT_PRESENT,2022-10-04 09:12:52.807000+02:00
22,PRESENT,2022-10-04 09:13:22.507000+02:00
23,NOT_PRESENT,2022-10-04 09:13:32.248000+02:00
24,PRESENT,2022-10-04 09:13:37.852000+02:00
25,NOT_PRESENT,2022-10-04 09:13:44.648000+02:00
26,PRESENT,2022-10-04 09:14:05.677000+02:00
27,NOT_PRESENT,2022-10-04 09:14:07.931000+02:00
28,PRESENT,2022-10-04 09:14:41.369000+02:00
29,NOT_PRESENT,2022-10-04 09:14:47.682000+02:00
30,PRESENT,2022-10-04 09:15:36.554000+02:00
31,NOT_PRESENT,2022-10-04 09:15:38.567000+02:00
32,PRESENT,2022-10-04 09:15:52.772000+02:00
33,NOT_PRESENT,2022-10-04 09:16:02.326000+02:00
34,PRESENT,2022-10-04 09:16:28.524000+02:00
35,NOT_PRESENT,2022-10-04 09:17:11.290000+02:00
36,PRESENT,2022-10-04 09:17:19.409000+02:00
37,NOT_PRESENT,2022-10-04 09:17:45.065000+02:00
38,PRESENT,2022-10-04 09:17:54.971000+02:00
39,NOT_PRESENT,2022-10-04 09:18:06.747000+02:00
40,PRESENT,2022-10-04 11:39:23.410000+02:00
41,NOT_PRESENT,2022-10-04 11:41:25.732000+02:00
42,PRESENT,2022-10-04 11:41:49.910000+02:00
43,NOT_PRESENT,2022-10-04 11:42:42.441000+02:00
44,PRESENT,2022-10-04 11:43:55.036000+02:00
45,NOT_PRESENT,2022-10-04 17:51:35.142000+02:00
0,PRESENT,2022-10-05 06:56:28.756000+02:00
1,NOT_PRESENT,2022-10-05 07:48:34.462000+02:00
0,PRESENT,2022-10-06 07:00:51.588000+02:00
1,NOT_PRESENT,2022-10-06 07:27:49.867000+02:00
0,PRESENT,2022-10-07 08:37:27.931000+02:00
1,NOT_PRESENT,2022-10-07 09:19:29.715000+02:00
2,PRESENT,2022-10-07 09:19:41.391000+02:00
