,0BDoor,timestamp
10,PRESENT,2023-02-05 15:22:59.165000+01:00
11,NOT_PRESENT,2023-02-05 15:47:14.056000+01:00
12,PRESENT,2023-02-05 15:47:18.010000+01:00
13,NOT_PRESENT,2023-02-05 15:48:21.529000+01:00
14,PRESENT,2023-02-05 15:48:25.485000+01:00
15,NOT_PRESENT,2023-02-05 16:24:55.516000+01:00
16,PRESENT,2023-02-05 19:10:52.948000+01:00
17,NOT_PRESENT,2023-02-05 19:47:34.156000+01:00
18,PRESENT,2023-02-05 19:47:38.791000+01:00
19,NOT_PRESENT,2023-02-05 19:47:40.063000+01:00
20,PRESENT,2023-02-05 19:47:43.345000+01:00
21,NOT_PRESENT,2023-02-05 19:51:57.381000+01:00
22,PRESENT,2023-02-05 20:02:53.964000+01:00
23,NOT_PRESENT,2023-02-05 20:02:55.899000+01:00
24,PRESENT,2023-02-05 20:03:59.325000+01:00
25,NOT_PRESENT,2023-02-05 20:06:03.210000+01:00
26,PRESENT,2023-02-05 20:06:05.818000+01:00
27,NOT_PRESENT,2023-02-05 20:06:07.089000+01:00
28,PRESENT,2023-02-05 20:06:11.050000+01:00
29,NOT_PRESENT,2023-02-05 20:06:26.517000+01:00
30,PRESENT,2023-02-05 20:07:06.408000+01:00
0,NOT_PRESENT,2023-02-05 20:11:33.148000+01:00
1,PRESENT,2023-02-05 20:12:15.085000+01:00
2,NOT_PRESENT,2023-02-05 23:22:29.645000+01:00
3,PRESENT,2023-02-05 23:22:34.282000+01:00
4,NOT_PRESENT,2023-02-06 07:53:21.584000+01:00
5,PRESENT,2023-02-06 07:53:26.224000+01:00
6,NOT_PRESENT,2023-02-06 07:53:27.497000+01:00
7,PRESENT,2023-02-06 07:54:26.793000+01:00
8,NOT_PRESENT,2023-02-06 08:47:31.784000+01:00
9,PRESENT,2023-02-06 08:56:08.234000+01:00
10,NOT_PRESENT,2023-02-06 09:20:41.634000+01:00
11,PRESENT,2023-02-06 09:21:20.745000+01:00
12,NOT_PRESENT,2023-02-06 10:30:57.546000+01:00
13,PRESENT,2023-02-06 10:34:42.660000+01:00
14,NOT_PRESENT,2023-02-06 10:34:43.927000+01:00
15,PRESENT,2023-02-06 17:22:20.273000+01:00
16,NOT_PRESENT,2023-02-06 17:24:28.579000+01:00
17,PRESENT,2023-02-06 17:24:31.180000+01:00
18,NOT_PRESENT,2023-02-06 17:37:46.522000+01:00
19,PRESENT,2023-02-06 17:37:49.121000+01:00
20,NOT_PRESENT,2023-02-06 17:38:09.156000+01:00
21,PRESENT,2023-02-06 18:38:58.588000+01:00
22,NOT_PRESENT,2023-02-06 19:18:35.461000+01:00
23,PRESENT,2023-02-06 19:42:59.147000+01:00
0,NOT_PRESENT,2023-02-06 21:36:30.449000+01:00
1,PRESENT,2023-02-06 21:41:36.687000+01:00
2,NOT_PRESENT,2023-02-06 23:51:20.787000+01:00
3,PRESENT,2023-02-07 07:34:40.582000+01:00
0,NOT_PRESENT,2023-02-07 20:51:09.667000+01:00
1,PRESENT,2023-02-07 20:57:18.262000+01:00
2,NOT_PRESENT,2023-02-07 20:57:20.193000+01:00
3,PRESENT,2023-02-07 20:57:23.465000+01:00
4,NOT_PRESENT,2023-02-07 22:33:36.656000+01:00
5,PRESENT,2023-02-07 22:33:41.273000+01:00
6,NOT_PRESENT,2023-02-08 01:08:29.739000+01:00
7,PRESENT,2023-02-08 01:08:34.351000+01:00
8,NOT_PRESENT,2023-02-08 06:53:08.218000+01:00
9,PRESENT,2023-02-08 19:31:15.240000+01:00
10,NOT_PRESENT,2023-02-08 19:31:16.509000+01:00
0,PRESENT,2023-02-08 20:29:06.632000+01:00
1,NOT_PRESENT,2023-02-08 20:29:07.898000+01:00
2,PRESENT,2023-02-08 21:54:42.909000+01:00
3,NOT_PRESENT,2023-02-08 21:54:44.175000+01:00
4,PRESENT,2023-02-08 21:56:08.790000+01:00
5,NOT_PRESENT,2023-02-08 22:34:59.222000+01:00
6,PRESENT,2023-02-08 22:35:05.193000+01:00
7,NOT_PRESENT,2023-02-09 07:00:44.002000+01:00
8,PRESENT,2023-02-09 07:02:41.074000+01:00
9,NOT_PRESENT,2023-02-09 07:36:14.809000+01:00
10,PRESENT,2023-02-09 08:10:43.085000+01:00
11,NOT_PRESENT,2023-02-09 08:59:46.048000+01:00
12,PRESENT,2023-02-09 09:06:12.664000+01:00
13,NOT_PRESENT,2023-02-09 10:34:25.739000+01:00
14,PRESENT,2023-02-09 10:58:51.460000+01:00
15,NOT_PRESENT,2023-02-09 10:58:52.727000+01:00
16,PRESENT,2023-02-09 12:12:45.484000+01:00
17,NOT_PRESENT,2023-02-09 12:46:00.043000+01:00
18,PRESENT,2023-02-09 12:47:01.027000+01:00
19,NOT_PRESENT,2023-02-09 14:48:19.200000+01:00
20,PRESENT,2023-02-09 16:35:13.407000+01:00
21,NOT_PRESENT,2023-02-09 17:35:36.867000+01:00
22,PRESENT,2023-02-09 17:35:41.485000+01:00
23,NOT_PRESENT,2023-02-09 17:46:40.591000+01:00
24,PRESENT,2023-02-09 17:49:55.923000+01:00
25,NOT_PRESENT,2023-02-09 17:52:21.985000+01:00
26,PRESENT,2023-02-09 17:52:29.969000+01:00
27,NOT_PRESENT,2023-02-09 18:00:14.883000+01:00
28,PRESENT,2023-02-09 18:12:22.491000+01:00
29,NOT_PRESENT,2023-02-09 19:33:29.496000+01:00
30,PRESENT,2023-02-09 19:33:49.837000+01:00
0,NOT_PRESENT,2023-02-09 21:10:48.494000+01:00
1,PRESENT,2023-02-09 21:14:23.867000+01:00
2,NOT_PRESENT,2023-02-09 21:14:25.134000+01:00
3,PRESENT,2023-02-09 21:19:36.873000+01:00
4,NOT_PRESENT,2023-02-09 22:34:20.498000+01:00
5,PRESENT,2023-02-09 22:36:37.335000+01:00
6,NOT_PRESENT,2023-02-10 01:15:44.681000+01:00
7,PRESENT,2023-02-10 01:15:49.300000+01:00
8,NOT_PRESENT,2023-02-10 07:06:03.070000+01:00
9,PRESENT,2023-02-10 07:07:20.816000+01:00
10,NOT_PRESENT,2023-02-10 12:28:51.792000+01:00
11,PRESENT,2023-02-10 12:28:55.069000+01:00
12,NOT_PRESENT,2023-02-10 13:09:12.095000+01:00
13,PRESENT,2023-02-10 13:21:16.515000+01:00
14,NOT_PRESENT,2023-02-10 16:00:28.568000+01:00
15,PRESENT,2023-02-10 16:00:31.840000+01:00
16,NOT_PRESENT,2023-02-10 16:00:33.110000+01:00
17,PRESENT,2023-02-10 16:40:49.531000+01:00
18,NOT_PRESENT,2023-02-10 16:42:35.849000+01:00
19,PRESENT,2023-02-10 16:42:51.474000+01:00
20,NOT_PRESENT,2023-02-10 18:22:39.342000+01:00
21,PRESENT,2023-02-10 18:24:41.939000+01:00
0,NOT_PRESENT,2023-02-10 21:21:33.131000+01:00
1,PRESENT,2023-02-10 21:25:26.484000+01:00
2,NOT_PRESENT,2023-02-11 00:37:31.416000+01:00
3,PRESENT,2023-02-11 00:37:34.694000+01:00
4,NOT_PRESENT,2023-02-11 08:59:28.532000+01:00
5,PRESENT,2023-02-11 08:59:32.482000+01:00
6,NOT_PRESENT,2023-02-11 09:28:07.244000+01:00
7,PRESENT,2023-02-11 09:46:33.856000+01:00
8,NOT_PRESENT,2023-02-11 10:33:04.856000+01:00
9,PRESENT,2023-02-11 10:33:25.247000+01:00
10,NOT_PRESENT,2023-02-11 13:07:21.484000+01:00
11,PRESENT,2023-02-11 13:57:59.458000+01:00
12,NOT_PRESENT,2023-02-11 13:58:00.727000+01:00
13,PRESENT,2023-02-11 19:13:01.442000+01:00
0,NOT_PRESENT,2023-02-11 22:07:25.351000+01:00
1,PRESENT,2023-02-12 00:47:24.001000+01:00
2,NOT_PRESENT,2023-02-12 07:24:34.308000+01:00
3,PRESENT,2023-02-12 09:13:26.219000+01:00
4,NOT_PRESENT,2023-02-12 10:40:31.355000+01:00
5,PRESENT,2023-02-12 10:40:37.336000+01:00
6,NOT_PRESENT,2023-02-12 10:42:10.638000+01:00
7,PRESENT,2023-02-12 11:24:04.474000+01:00
8,NOT_PRESENT,2023-02-12 11:24:05.746000+01:00
9,PRESENT,2023-02-12 13:13:24.332000+01:00
10,NOT_PRESENT,2023-02-12 13:46:09.344000+01:00
11,PRESENT,2023-02-12 13:46:13.299000+01:00
12,NOT_PRESENT,2023-02-12 13:51:24.497000+01:00
13,PRESENT,2023-02-12 13:51:27.098000+01:00
14,NOT_PRESENT,2023-02-12 15:05:17.041000+01:00
0,PRESENT,2023-02-12 20:23:41.450000+01:00
1,NOT_PRESENT,2023-02-12 20:53:38.159000+01:00
2,PRESENT,2023-02-12 20:53:42.116000+01:00
3,NOT_PRESENT,2023-02-12 22:25:18.544000+01:00
4,PRESENT,2023-02-12 22:32:29.087000+01:00
5,NOT_PRESENT,2023-02-13 00:33:21.471000+01:00
6,PRESENT,2023-02-13 00:33:24.080000+01:00
7,NOT_PRESENT,2023-02-13 00:33:25.351000+01:00
8,PRESENT,2023-02-13 07:51:12.364000+01:00
9,NOT_PRESENT,2023-02-13 08:47:27.464000+01:00
10,PRESENT,2023-02-13 08:47:31.336000+01:00
11,NOT_PRESENT,2023-02-13 08:47:32.584000+01:00
12,PRESENT,2023-02-13 08:54:08.638000+01:00
13,NOT_PRESENT,2023-02-13 11:57:22.006000+01:00
14,PRESENT,2023-02-13 12:03:23.783000+01:00
15,NOT_PRESENT,2023-02-13 13:53:24.386000+01:00
16,PRESENT,2023-02-13 13:58:17.284000+01:00
17,NOT_PRESENT,2023-02-13 16:06:07.696000+01:00
18,PRESENT,2023-02-13 19:54:19.605000+01:00
0,NOT_PRESENT,2023-02-13 21:31:56.763000+01:00
1,PRESENT,2023-02-13 21:36:01.909000+01:00
2,NOT_PRESENT,2023-02-14 01:16:35.981000+01:00
3,PRESENT,2023-02-14 01:16:39.262000+01:00
4,NOT_PRESENT,2023-02-14 06:58:30.408000+01:00
5,PRESENT,2023-02-14 07:39:00.677000+01:00
6,NOT_PRESENT,2023-02-14 19:26:20.802000+01:00
7,PRESENT,2023-02-14 19:40:26.872000+01:00
0,NOT_PRESENT,2023-02-15 07:15:57.472000+01:00
1,PRESENT,2023-02-15 07:28:17.825000+01:00
2,NOT_PRESENT,2023-02-15 07:28:19.095000+01:00
3,PRESENT,2023-02-15 18:31:22.317000+01:00
4,NOT_PRESENT,2023-02-15 19:10:06.045000+01:00
5,PRESENT,2023-02-15 19:11:51.845000+01:00
6,NOT_PRESENT,2023-02-15 19:11:53.116000+01:00
7,PRESENT,2023-02-15 19:12:05.444000+01:00
8,NOT_PRESENT,2023-02-15 19:12:06.715000+01:00
9,PRESENT,2023-02-15 20:03:15.086000+01:00
10,NOT_PRESENT,2023-02-15 20:03:16.352000+01:00
11,PRESENT,2023-02-15 20:05:30.503000+01:00
0,NOT_PRESENT,2023-02-15 22:56:10.760000+01:00
1,PRESENT,2023-02-15 22:57:29.404000+01:00
2,NOT_PRESENT,2023-02-15 23:44:21.149000+01:00
3,PRESENT,2023-02-15 23:46:55.551000+01:00
4,NOT_PRESENT,2023-02-15 23:46:56.817000+01:00
5,PRESENT,2023-02-16 01:06:37.067000+01:00
6,NOT_PRESENT,2023-02-16 09:02:19.805000+01:00
7,PRESENT,2023-02-16 09:02:21.979000+01:00
8,NOT_PRESENT,2023-02-16 10:51:03.847000+01:00
9,PRESENT,2023-02-16 10:51:52.126000+01:00
10,NOT_PRESENT,2023-02-16 11:06:15.663000+01:00
11,PRESENT,2023-02-16 11:10:55.931000+01:00
12,NOT_PRESENT,2023-02-16 12:13:18.949000+01:00
13,PRESENT,2023-02-16 12:16:11.693000+01:00
14,NOT_PRESENT,2023-02-16 12:16:12.962000+01:00
15,PRESENT,2023-02-16 12:16:14.234000+01:00
16,NOT_PRESENT,2023-02-16 15:56:36.450000+01:00
17,PRESENT,2023-02-16 20:09:37.815000+01:00
18,NOT_PRESENT,2023-02-16 20:09:47.189000+01:00
19,PRESENT,2023-02-16 20:10:20.742000+01:00
0,NOT_PRESENT,2023-02-17 00:59:49.101000+01:00
1,PRESENT,2023-02-17 00:59:59.825000+01:00
2,NOT_PRESENT,2023-02-17 06:54:45.827000+01:00
3,PRESENT,2023-02-17 07:13:50.234000+01:00
4,NOT_PRESENT,2023-02-17 07:13:51.481000+01:00
5,PRESENT,2023-02-17 17:57:51.097000+01:00
6,NOT_PRESENT,2023-02-17 17:57:52.368000+01:00
7,PRESENT,2023-02-17 18:15:34.385000+01:00
8,NOT_PRESENT,2023-02-17 18:15:35.652000+01:00
0,PRESENT,2023-02-18 12:14:22.743000+01:00
1,NOT_PRESENT,2023-02-18 15:48:59.251000+01:00
2,PRESENT,2023-02-18 15:52:06.694000+01:00
3,NOT_PRESENT,2023-02-18 16:37:06.731000+01:00
4,PRESENT,2023-02-18 16:40:54.840000+01:00
0,NOT_PRESENT,2023-02-18 21:02:08.125000+01:00
1,PRESENT,2023-02-18 21:03:43.568000+01:00
2,NOT_PRESENT,2023-02-19 13:05:47.730000+01:00
3,PRESENT,2023-02-19 16:36:25.315000+01:00
4,NOT_PRESENT,2023-02-19 16:36:26.585000+01:00
5,PRESENT,2023-02-19 17:54:53.229000+01:00
6,NOT_PRESENT,2023-02-19 18:21:31.934000+01:00
7,PRESENT,2023-02-19 19:00:31.331000+01:00
8,NOT_PRESENT,2023-02-19 19:20:00.727000+01:00
9,PRESENT,2023-02-19 20:06:27.803000+01:00
