,2OfficeDoor,timestamp
13,NOT_PRESENT,2023-01-08 13:47:25.468000+01:00
14,PRESENT,2023-01-08 13:47:35.381000+01:00
15,NOT_PRESENT,2023-01-08 13:48:58.615000+01:00
16,PRESENT,2023-01-08 15:02:28.593000+01:00
17,NOT_PRESENT,2023-01-08 15:47:24.238000+01:00
18,PRESENT,2023-01-08 15:47:28.419000+01:00
19,NOT_PRESENT,2023-01-08 17:41:28.870000+01:00
20,PRESENT,2023-01-08 17:41:52.744000+01:00
0,NOT_PRESENT,2023-01-09 00:34:04.088000+01:00
1,PRESENT,2023-01-09 07:34:51.484000+01:00
2,NOT_PRESENT,2023-01-09 07:52:27.346000+01:00
3,PRESENT,2023-01-09 08:57:27.052000+01:00
4,NOT_PRESENT,2023-01-09 14:51:33.008000+01:00
5,PRESENT,2023-01-09 15:35:45.024000+01:00
6,NOT_PRESENT,2023-01-09 17:36:38.824000+01:00
7,PRESENT,2023-01-09 17:36:48.198000+01:00
8,NOT_PRESENT,2023-01-09 19:04:12.042000+01:00
9,PRESENT,2023-01-09 19:04:17.506000+01:00
0,NOT_PRESENT,2023-01-09 23:51:18.213000+01:00
1,PRESENT,2023-01-10 00:14:30.781000+01:00
2,NOT_PRESENT,2023-01-10 00:41:09.333000+01:00
3,PRESENT,2023-01-10 00:41:12.265000+01:00
4,NOT_PRESENT,2023-01-10 00:43:11.805000+01:00
5,PRESENT,2023-01-10 00:43:15.381000+01:00
6,NOT_PRESENT,2023-01-10 00:46:24.880000+01:00
7,PRESENT,2023-01-10 00:47:28.251000+01:00
8,NOT_PRESENT,2023-01-10 07:07:25.574000+01:00
9,PRESENT,2023-01-10 08:11:53.564000+01:00
10,NOT_PRESENT,2023-01-10 12:03:10.164000+01:00
11,PRESENT,2023-01-10 17:00:04.622000+01:00
12,NOT_PRESENT,2023-01-10 17:38:00.032000+01:00
13,PRESENT,2023-01-10 17:38:09.450000+01:00
14,NOT_PRESENT,2023-01-10 18:50:30.452000+01:00
0,PRESENT,2023-01-10 20:50:01.074000+01:00
1,NOT_PRESENT,2023-01-10 21:40:35.462000+01:00
2,PRESENT,2023-01-11 01:39:09.223000+01:00
3,NOT_PRESENT,2023-01-11 06:40:03.582000+01:00
4,PRESENT,2023-01-11 07:02:01.180000+01:00
5,NOT_PRESENT,2023-01-11 15:35:55.868000+01:00
6,PRESENT,2023-01-11 15:36:00.692000+01:00
7,NOT_PRESENT,2023-01-11 18:43:31.420000+01:00
8,PRESENT,2023-01-11 18:44:01.343000+01:00
9,NOT_PRESENT,2023-01-11 18:58:17.165000+01:00
10,PRESENT,2023-01-11 19:10:16.314000+01:00
11,NOT_PRESENT,2023-01-11 19:10:47.125000+01:00
12,PRESENT,2023-01-11 19:11:11.722000+01:00
0,NOT_PRESENT,2023-01-12 02:00:52.057000+01:00
1,PRESENT,2023-01-12 02:00:55.619000+01:00
2,NOT_PRESENT,2023-01-12 06:50:15.757000+01:00
3,PRESENT,2023-01-12 06:50:19.308000+01:00
4,NOT_PRESENT,2023-01-12 08:34:45.977000+01:00
5,PRESENT,2023-01-12 08:34:50.805000+01:00
6,NOT_PRESENT,2023-01-12 15:26:07.548000+01:00
7,PRESENT,2023-01-12 15:26:24.463000+01:00
8,NOT_PRESENT,2023-01-12 16:22:11.080000+01:00
9,PRESENT,2023-01-12 16:22:23.107000+01:00
10,NOT_PRESENT,2023-01-12 16:24:40.596000+01:00
11,PRESENT,2023-01-12 16:24:51.327000+01:00
12,NOT_PRESENT,2023-01-12 17:15:55.819000+01:00
13,PRESENT,2023-01-12 17:16:25.742000+01:00
14,NOT_PRESENT,2023-01-12 18:10:50.408000+01:00
15,PRESENT,2023-01-12 18:11:02.416000+01:00
16,NOT_PRESENT,2023-01-12 19:03:12.547000+01:00
0,PRESENT,2023-01-13 00:15:02.950000+01:00
1,NOT_PRESENT,2023-01-13 06:40:07.882000+01:00
2,PRESENT,2023-01-13 06:40:10.816000+01:00
3,NOT_PRESENT,2023-01-13 15:39:04.899000+01:00
4,PRESENT,2023-01-13 15:39:26.572000+01:00
5,NOT_PRESENT,2023-01-13 18:28:27.417000+01:00
0,PRESENT,2023-01-14 08:03:13.231000+01:00
1,NOT_PRESENT,2023-01-14 08:03:23.926000+01:00
2,PRESENT,2023-01-14 08:03:39.594000+01:00
3,NOT_PRESENT,2023-01-14 08:07:30.296000+01:00
4,PRESENT,2023-01-14 08:07:35.775000+01:00
5,NOT_PRESENT,2023-01-14 09:12:32.841000+01:00
6,PRESENT,2023-01-14 09:12:43.541000+01:00
7,NOT_PRESENT,2023-01-14 10:27:46.579000+01:00
8,PRESENT,2023-01-14 10:27:57.277000+01:00
9,NOT_PRESENT,2023-01-14 11:53:52.985000+01:00
10,PRESENT,2023-01-14 11:53:56.773000+01:00
11,NOT_PRESENT,2023-01-14 12:00:03.304000+01:00
12,PRESENT,2023-01-14 17:26:29.582000+01:00
0,NOT_PRESENT,2023-01-15 06:18:36.435000+01:00
1,PRESENT,2023-01-15 11:57:49.549000+01:00
2,NOT_PRESENT,2023-01-15 20:09:29.704000+01:00
0,PRESENT,2023-01-16 06:35:55.640000+01:00
1,NOT_PRESENT,2023-01-16 18:28:38.523000+01:00
0,PRESENT,2023-01-17 00:05:41.279000+01:00
1,NOT_PRESENT,2023-01-17 06:24:33.431000+01:00
2,PRESENT,2023-01-17 06:24:36.372000+01:00
0,NOT_PRESENT,2023-01-17 22:12:45.276000+01:00
1,PRESENT,2023-01-18 06:37:15.281000+01:00
2,NOT_PRESENT,2023-01-18 17:47:58.463000+01:00
3,PRESENT,2023-01-18 17:48:06.519000+01:00
4,NOT_PRESENT,2023-01-18 17:52:24.008000+01:00
0,PRESENT,2023-01-19 06:31:51.064000+01:00
1,NOT_PRESENT,2023-01-19 16:19:27.028000+01:00
2,PRESENT,2023-01-19 16:19:29.957000+01:00
3,NOT_PRESENT,2023-01-19 17:22:49.666000+01:00
0,PRESENT,2023-01-20 06:00:31.884000+01:00
1,NOT_PRESENT,2023-01-20 06:34:30.543000+01:00
2,PRESENT,2023-01-20 07:34:09.630000+01:00
3,NOT_PRESENT,2023-01-20 18:03:57.972000+01:00
4,PRESENT,2023-01-20 18:04:53.056000+01:00
5,NOT_PRESENT,2023-01-20 18:05:17.060000+01:00
0,PRESENT,2023-01-21 06:21:44.377000+01:00
1,NOT_PRESENT,2023-01-21 07:30:07.046000+01:00
2,PRESENT,2023-01-21 07:30:11.643000+01:00
3,NOT_PRESENT,2023-01-21 07:34:42.947000+01:00
4,PRESENT,2023-01-21 07:35:20.963000+01:00
5,NOT_PRESENT,2023-01-21 08:33:14.450000+01:00
6,PRESENT,2023-01-21 09:43:47.825000+01:00
7,NOT_PRESENT,2023-01-21 09:51:13.332000+01:00
8,PRESENT,2023-01-21 10:16:44.158000+01:00
9,NOT_PRESENT,2023-01-21 10:40:46.567000+01:00
10,PRESENT,2023-01-21 10:41:27.227000+01:00
11,NOT_PRESENT,2023-01-21 14:34:38.590000+01:00
12,PRESENT,2023-01-21 14:34:56.784000+01:00
13,NOT_PRESENT,2023-01-21 19:21:07.202000+01:00
14,PRESENT,2023-01-21 19:21:10.121000+01:00
0,NOT_PRESENT,2023-01-21 23:08:11.663000+01:00
1,PRESENT,2023-01-22 08:45:07.012000+01:00
2,NOT_PRESENT,2023-01-22 09:06:45.375000+01:00
3,PRESENT,2023-01-22 09:13:43.058000+01:00
4,NOT_PRESENT,2023-01-22 09:25:44.588000+01:00
5,PRESENT,2023-01-22 14:32:20.658000+01:00
6,NOT_PRESENT,2023-01-22 17:24:43.401000+01:00
7,PRESENT,2023-01-22 17:25:00.924000+01:00
8,NOT_PRESENT,2023-01-22 19:00:16.107000+01:00
0,PRESENT,2023-01-24 06:28:22.770000+01:00
1,NOT_PRESENT,2023-01-24 06:45:47.211000+01:00
2,PRESENT,2023-01-24 07:27:05.161000+01:00
3,NOT_PRESENT,2023-01-24 07:28:25.890000+01:00
4,PRESENT,2023-01-24 07:28:29.048000+01:00
5,NOT_PRESENT,2023-01-24 18:06:04.146000+01:00
0,PRESENT,2023-01-24 21:10:16.055000+01:00
1,NOT_PRESENT,2023-01-24 21:31:17.550000+01:00
2,PRESENT,2023-01-25 06:53:08.998000+01:00
3,NOT_PRESENT,2023-01-25 07:09:53.954000+01:00
4,PRESENT,2023-01-25 07:10:13.454000+01:00
5,NOT_PRESENT,2023-01-25 16:15:57.536000+01:00
6,PRESENT,2023-01-25 16:16:10.408000+01:00
7,NOT_PRESENT,2023-01-25 16:37:29.152000+01:00
8,PRESENT,2023-01-25 16:37:37.201000+01:00
9,NOT_PRESENT,2023-01-25 17:40:40.836000+01:00
0,PRESENT,2023-01-28 06:39:52.553000+01:00
1,NOT_PRESENT,2023-01-28 07:23:23.755000+01:00
2,PRESENT,2023-01-28 07:42:23.214000+01:00
3,NOT_PRESENT,2023-01-28 09:44:51.306000+01:00
4,PRESENT,2023-01-28 09:45:01.539000+01:00
5,NOT_PRESENT,2023-01-28 10:31:32.401000+01:00
6,PRESENT,2023-01-28 10:50:40.369000+01:00
7,NOT_PRESENT,2023-01-28 10:55:24.130000+01:00
8,PRESENT,2023-01-28 10:55:55.182000+01:00
9,NOT_PRESENT,2023-01-28 11:50:20.445000+01:00
10,PRESENT,2023-01-28 11:50:41.947000+01:00
11,NOT_PRESENT,2023-01-28 12:09:42.344000+01:00
12,PRESENT,2023-01-28 12:10:05.185000+01:00
13,NOT_PRESENT,2023-01-28 16:09:55.097000+01:00
14,PRESENT,2023-01-28 16:10:09.942000+01:00
15,NOT_PRESENT,2023-01-28 17:42:12.299000+01:00
16,PRESENT,2023-01-28 17:42:42.868000+01:00
17,NOT_PRESENT,2023-01-28 17:56:47.938000+01:00
18,PRESENT,2023-01-28 17:56:58.602000+01:00
19,NOT_PRESENT,2023-01-28 17:58:51.278000+01:00
20,PRESENT,2023-01-28 17:59:09.925000+01:00
21,NOT_PRESENT,2023-01-28 19:35:08.757000+01:00
0,PRESENT,2023-01-29 07:31:44.410000+01:00
1,NOT_PRESENT,2023-01-29 08:59:26.715000+01:00
2,PRESENT,2023-01-29 10:38:44.258000+01:00
3,NOT_PRESENT,2023-01-29 16:02:15.840000+01:00
4,PRESENT,2023-01-29 16:02:34.683000+01:00
5,NOT_PRESENT,2023-01-29 19:19:42.137000+01:00
6,PRESENT,2023-01-29 19:20:28.816000+01:00
0,NOT_PRESENT,2023-01-29 20:27:35.591000+01:00
1,PRESENT,2023-01-30 00:23:30.858000+01:00
2,NOT_PRESENT,2023-01-30 05:48:48.659000+01:00
3,PRESENT,2023-01-30 07:33:54.611000+01:00
4,NOT_PRESENT,2023-01-30 07:36:24.604000+01:00
5,PRESENT,2023-01-30 07:37:13.466000+01:00
6,NOT_PRESENT,2023-01-30 16:03:40.558000+01:00
7,PRESENT,2023-01-30 16:03:57.181000+01:00
8,NOT_PRESENT,2023-01-30 16:05:44.438000+01:00
0,PRESENT,2023-02-01 06:34:58.704000+01:00
1,NOT_PRESENT,2023-02-01 06:50:37.061000+01:00
2,PRESENT,2023-02-01 06:50:41.259000+01:00
3,NOT_PRESENT,2023-02-01 06:53:09.187000+01:00
4,PRESENT,2023-02-01 17:09:34.084000+01:00
5,NOT_PRESENT,2023-02-01 17:09:38.921000+01:00
6,PRESENT,2023-02-01 17:09:48.836000+01:00
7,NOT_PRESENT,2023-02-01 18:06:11.974000+01:00
0,PRESENT,2023-02-01 21:26:05.471000+01:00
1,NOT_PRESENT,2023-02-01 21:28:09.712000+01:00
2,PRESENT,2023-02-02 18:33:30.960000+01:00
3,NOT_PRESENT,2023-02-02 18:35:04.232000+01:00
0,PRESENT,2023-02-03 19:19:31.691000+01:00
0,NOT_PRESENT,2023-02-03 22:27:45.325000+01:00
1,PRESENT,2023-02-04 06:48:25.211000+01:00
2,NOT_PRESENT,2023-02-04 07:08:39.476000+01:00
3,PRESENT,2023-02-04 07:32:13.320000+01:00
4,NOT_PRESENT,2023-02-04 07:52:23.241000+01:00
5,PRESENT,2023-02-04 07:52:26.794000+01:00
6,NOT_PRESENT,2023-02-04 08:08:06.345000+01:00
7,PRESENT,2023-02-04 08:08:15.711000+01:00
8,NOT_PRESENT,2023-02-04 08:51:33.007000+01:00
9,PRESENT,2023-02-04 08:51:35.327000+01:00
0,NOT_PRESENT,2023-02-04 22:20:06.574000+01:00
1,PRESENT,2023-02-05 07:22:44.835000+01:00
2,NOT_PRESENT,2023-02-05 14:50:39.249000+01:00
3,PRESENT,2023-02-05 15:09:40.379000+01:00
4,NOT_PRESENT,2023-02-05 15:32:51.155000+01:00
5,PRESENT,2023-02-05 16:38:56.281000+01:00
6,NOT_PRESENT,2023-02-05 19:10:47.241000+01:00
0,PRESENT,2023-02-07 15:31:22.271000+01:00
0,NOT_PRESENT,2023-02-08 01:12:03.269000+01:00
1,PRESENT,2023-02-08 17:40:33.243000+01:00
2,NOT_PRESENT,2023-02-08 18:05:55.945000+01:00
3,PRESENT,2023-02-08 18:06:16.377000+01:00
4,NOT_PRESENT,2023-02-08 19:43:43.057000+01:00
0,PRESENT,2023-02-09 16:32:35.775000+01:00
1,NOT_PRESENT,2023-02-09 17:51:44.259000+01:00
0,PRESENT,2023-02-10 06:35:50.779000+01:00
1,NOT_PRESENT,2023-02-10 16:24:35.703000+01:00
2,PRESENT,2023-02-10 16:25:57.937000+01:00
3,NOT_PRESENT,2023-02-10 16:37:51.299000+01:00
4,PRESENT,2023-02-10 16:37:59.366000+01:00
5,NOT_PRESENT,2023-02-10 19:18:55.766000+01:00
0,PRESENT,2023-02-11 08:09:23.123000+01:00
1,NOT_PRESENT,2023-02-11 10:33:43.955000+01:00
2,PRESENT,2023-02-11 10:34:17.746000+01:00
3,NOT_PRESENT,2023-02-11 14:02:35.039000+01:00
4,PRESENT,2023-02-11 14:02:53.899000+01:00
0,NOT_PRESENT,2023-02-12 00:49:50.496000+01:00
1,PRESENT,2023-02-12 07:49:40.015000+01:00
2,NOT_PRESENT,2023-02-12 07:55:40.937000+01:00
3,PRESENT,2023-02-12 07:55:45.111000+01:00
4,NOT_PRESENT,2023-02-12 11:33:40.825000+01:00
5,PRESENT,2023-02-12 11:33:48.221000+01:00
6,NOT_PRESENT,2023-02-12 11:33:52.856000+01:00
7,PRESENT,2023-02-12 11:40:38.176000+01:00
8,NOT_PRESENT,2023-02-12 12:02:10.254000+01:00
9,PRESENT,2023-02-12 12:13:10.287000+01:00
10,NOT_PRESENT,2023-02-12 13:44:52.531000+01:00
11,PRESENT,2023-02-12 13:44:58.636000+01:00
12,NOT_PRESENT,2023-02-12 13:53:37.265000+01:00
13,PRESENT,2023-02-12 13:53:46.605000+01:00
14,NOT_PRESENT,2023-02-12 14:13:27.860000+01:00
15,PRESENT,2023-02-12 14:13:37.231000+01:00
16,NOT_PRESENT,2023-02-12 14:21:21.634000+01:00
17,PRESENT,2023-02-12 14:21:27.736000+01:00
18,NOT_PRESENT,2023-02-12 14:21:29.857000+01:00
19,PRESENT,2023-02-12 14:22:29.616000+01:00
20,NOT_PRESENT,2023-02-12 14:23:16.108000+01:00
21,PRESENT,2023-02-12 14:23:19.464000+01:00
22,NOT_PRESENT,2023-02-12 14:23:21.596000+01:00
23,PRESENT,2023-02-12 14:25:11.821000+01:00
24,NOT_PRESENT,2023-02-12 14:27:24.825000+01:00
25,PRESENT,2023-02-12 14:27:26.849000+01:00
26,NOT_PRESENT,2023-02-12 14:29:47.627000+01:00
27,PRESENT,2023-02-12 14:29:52.462000+01:00
28,NOT_PRESENT,2023-02-12 14:31:58.630000+01:00
29,PRESENT,2023-02-12 14:39:28.616000+01:00
30,NOT_PRESENT,2023-02-12 15:22:01.317000+01:00
31,PRESENT,2023-02-12 15:22:11.336000+01:00
32,NOT_PRESENT,2023-02-12 15:23:30.009000+01:00
33,PRESENT,2023-02-12 15:23:38.073000+01:00
34,NOT_PRESENT,2023-02-12 15:35:44.283000+01:00
35,PRESENT,2023-02-12 15:35:50.380000+01:00
36,NOT_PRESENT,2023-02-12 15:39:03.612000+01:00
37,PRESENT,2023-02-12 15:39:11.664000+01:00
38,NOT_PRESENT,2023-02-12 15:39:41.480000+01:00
39,PRESENT,2023-02-12 15:39:55.516000+01:00
40,NOT_PRESENT,2023-02-12 15:39:58.876000+01:00
41,PRESENT,2023-02-12 15:40:04.176000+01:00
42,NOT_PRESENT,2023-02-12 15:55:04.787000+01:00
43,PRESENT,2023-02-12 15:55:12.193000+01:00
44,NOT_PRESENT,2023-02-12 15:55:50.122000+01:00
45,PRESENT,2023-02-12 15:55:59.962000+01:00
46,NOT_PRESENT,2023-02-12 15:58:22.216000+01:00
47,PRESENT,2023-02-12 15:58:27.049000+01:00
48,NOT_PRESENT,2023-02-12 15:58:50.235000+01:00
49,PRESENT,2023-02-12 15:58:54.871000+01:00
50,NOT_PRESENT,2023-02-12 15:59:55.575000+01:00
51,PRESENT,2023-02-12 16:00:21.857000+01:00
52,NOT_PRESENT,2023-02-12 16:24:20.855000+01:00
53,PRESENT,2023-02-12 16:24:23.792000+01:00
54,NOT_PRESENT,2023-02-12 17:27:36.720000+01:00
55,PRESENT,2023-02-12 17:35:27.464000+01:00
0,NOT_PRESENT,2023-02-12 21:34:13.291000+01:00
1,PRESENT,2023-02-13 08:47:47.539000+01:00
2,NOT_PRESENT,2023-02-13 16:56:55.212000+01:00
0,PRESENT,2023-02-15 07:14:49.531000+01:00
1,NOT_PRESENT,2023-02-15 07:29:15.048000+01:00
2,PRESENT,2023-02-15 07:29:48.258000+01:00
3,NOT_PRESENT,2023-02-15 16:05:37.786000+01:00
0,PRESENT,2023-02-17 07:18:35.890000+01:00
1,NOT_PRESENT,2023-02-17 18:44:56.540000+01:00
2,PRESENT,2023-02-17 18:45:07.868000+01:00
0,NOT_PRESENT,2023-02-18 11:58:02.946000+01:00
1,PRESENT,2023-02-18 11:58:07.121000+01:00
2,NOT_PRESENT,2023-02-18 14:20:27.172000+01:00
3,PRESENT,2023-02-18 14:20:44.010000+01:00
4,NOT_PRESENT,2023-02-18 19:06:46.431000+01:00
5,PRESENT,2023-02-18 19:06:59.952000+01:00
0,NOT_PRESENT,2023-02-19 11:50:38.782000+01:00
1,PRESENT,2023-02-19 12:08:06.864000+01:00
2,NOT_PRESENT,2023-02-19 12:29:29.208000+01:00
3,PRESENT,2023-02-19 12:30:07.965000+01:00
4,NOT_PRESENT,2023-02-19 12:30:41.352000+01:00
5,PRESENT,2023-02-19 12:30:47.474000+01:00
6,NOT_PRESENT,2023-02-19 12:50:35.662000+01:00
7,PRESENT,2023-02-19 12:50:37.991000+01:00
8,NOT_PRESENT,2023-02-19 13:01:47.555000+01:00
9,PRESENT,2023-02-19 13:01:59.519000+01:00
10,NOT_PRESENT,2023-02-19 13:02:03.727000+01:00
11,PRESENT,2023-02-19 13:02:10.313000+01:00
12,NOT_PRESENT,2023-02-19 13:45:29.866000+01:00
13,PRESENT,2023-02-19 13:45:41.171000+01:00
14,NOT_PRESENT,2023-02-19 13:45:57.844000+01:00
15,PRESENT,2023-02-19 13:46:06.368000+01:00
16,NOT_PRESENT,2023-02-19 14:58:35.555000+01:00
17,PRESENT,2023-02-19 15:20:57.393000+01:00
18,NOT_PRESENT,2023-02-19 17:29:23.127000+01:00
19,PRESENT,2023-02-19 18:22:11.235000+01:00
20,NOT_PRESENT,2023-02-19 19:22:24.537000+01:00
